Id Lat Lng Alt q0 q1 q2 q3
7624 40.4381339 -80.0042663 188.3497912 0.262338 0.007389 -0.023813 0.964654
7625 40.4381265 -80.0042723 188.3295810 0.280017 0.009850 -0.024083 0.959642
7626 40.4381177 -80.0042802 188.3261144 0.311778 0.004117 -0.024239 0.949837
7627 40.4381112 -80.0042869 188.2972950 0.342804 0.006710 -0.023662 0.939085
7628 40.4381053 -80.0042940 188.2965280 0.376436 0.005163 -0.025608 0.926074
7629 40.4380989 -80.0043029 188.2627373 0.419502 0.004949 -0.023709 0.907431
7630 40.4380933 -80.0043123 188.2488744 0.464908 0.000420 -0.021616 0.885095
7631 40.4380887 -80.0043219 188.2224133 0.509244 0.000975 -0.018563 0.860422
7632 40.4380844 -80.0043339 188.1917581 0.564726 -0.000071 -0.015275 0.825137
7633 40.4380820 -80.0043429 188.1714137 0.601440 0.001823 -0.012502 0.798818
7634 40.4380799 -80.0043541 188.1617716 0.645939 0.004512 -0.010650 0.763301
7635 40.4380788 -80.0043677 188.1470063 0.693431 0.002484 -0.007585 0.720479
7636 40.4380787 -80.0043781 188.1486000 0.725414 0.006084 -0.012776 0.688168
7637 40.4380794 -80.0043887 188.1500746 0.752039 0.007444 -0.013517 0.658938
7638 40.4380809 -80.0044005 188.1458501 0.778588 0.005022 -0.009393 0.627445
7639 40.4380828 -80.0044105 188.1512794 0.797202 0.002775 -0.008702 0.603643
7640 40.4380853 -80.0044208 188.1636097 0.809496 -0.002291 -0.007462 0.587074
7641 40.4380887 -80.0044328 188.1597619 0.817813 -0.004356 -0.005377 0.575442
7642 40.4380915 -80.0044423 188.1570000 0.821809 -0.004041 -0.006930 0.569707
7643 40.4380949 -80.0044535 188.1525641 0.825720 -0.003385 -0.008697 0.564003
7644 40.4380978 -80.0044625 188.1464829 0.828659 -0.003086 -0.009604 0.559662
7645 40.4381012 -80.0044728 188.1411630 0.831856 -0.003722 -0.009963 0.554890
7646 40.4381046 -80.0044828 188.1362843 0.835043 -0.004309 -0.010145 0.550075
7647 40.4381081 -80.0044929 188.1251748 0.837860 -0.004064 -0.010559 0.545768
7648 40.4381122 -80.0045044 188.1084810 0.840737 -0.002321 -0.012968 0.541284
7649 40.4381161 -80.0045151 188.0928000 0.843315 -0.001273 -0.013445 0.537250
7650 40.4381206 -80.0045272 188.0801651 0.845936 -0.001119 -0.012664 0.533133
7651 40.4381236 -80.0045352 188.0737509 0.847352 -0.001216 -0.011669 0.530902
7652 40.4381273 -80.0045446 188.0685135 0.848697 -0.001725 -0.011916 0.528742
7653 40.4381309 -80.0045540 188.0652320 0.849871 -0.002775 -0.011873 0.526850
7654 40.4381348 -80.0045637 188.0612906 0.850668 -0.004632 -0.011528 0.525557
7655 40.4381386 -80.0045732 188.0526605 0.851210 -0.006370 -0.009528 0.524700
7656 40.4381435 -80.0045855 188.0403944 0.851896 -0.007676 -0.008672 0.523582
7657 40.4381475 -80.0045955 188.0335559 0.852139 -0.009031 -0.012129 0.523096
7658 40.4381510 -80.0046041 188.0274841 0.852283 -0.011772 -0.010920 0.522835
7659 40.4381552 -80.0046144 188.0090772 0.852179 -0.013136 -0.008152 0.523021
7660 40.4381591 -80.0046243 187.9844479 0.851965 -0.011562 -0.006385 0.523432
7661 40.4381632 -80.0046344 187.9725693 0.851418 -0.011972 -0.005624 0.524322
7662 40.4381671 -80.0046441 187.9622831 0.851047 -0.013008 -0.006590 0.524887
7663 40.4381709 -80.0046536 187.9485482 0.850647 -0.013535 -0.006680 0.525520
7664 40.4381748 -80.0046635 187.9300669 0.850259 -0.013912 -0.006654 0.526139
7665 40.4381788 -80.0046737 187.9143151 0.850173 -0.014675 -0.007613 0.526244
7666 40.4381829 -80.0046840 187.8953846 0.849805 -0.016258 -0.008276 0.526782
7667 40.4381869 -80.0046942 187.8708365 0.849627 -0.015876 -0.008188 0.527081
7668 40.4381905 -80.0047032 187.8430187 0.849502 -0.015064 -0.006888 0.527326
7669 40.4381945 -80.0047133 187.8156956 0.849287 -0.014544 -0.005882 0.527699
7670 40.4381984 -80.0047235 187.7980903 0.849135 -0.015373 -0.006285 0.527915
7671 40.4382024 -80.0047337 187.7800361 0.848985 -0.016281 -0.007058 0.528118
7672 40.4382065 -80.0047442 187.7563028 0.849095 -0.016705 -0.007182 0.527927
7673 40.4382100 -80.0047530 187.7337398 0.849335 -0.017157 -0.007178 0.527527
7674 40.4382156 -80.0047672 187.6948383 0.849749 -0.017740 -0.007050 0.526842
7675 40.4382196 -80.0047775 187.6651929 0.849929 -0.018373 -0.006751 0.526534
7676 40.4382232 -80.0047866 187.6386748 0.850223 -0.018692 -0.006308 0.526052
7677 40.4382289 -80.0048008 187.5963384 0.850752 -0.018402 -0.005888 0.525213
7678 40.4382324 -80.0048098 187.5705329 0.851073 -0.018535 -0.005167 0.524694
7679 40.4382365 -80.0048200 187.5416218 0.851294 -0.018545 -0.004837 0.524338
7680 40.4382407 -80.0048303 187.5137302 0.851505 -0.018902 -0.004490 0.523987
7681 40.4382445 -80.0048400 187.4882485 0.851688 -0.019144 -0.004504 0.523680
7682 40.4382487 -80.0048505 187.4604390 0.851966 -0.019345 -0.004034 0.523225
7683 40.4382523 -80.0048594 187.4362020 0.852280 -0.019076 -0.003775 0.522724
7684 40.4382567 -80.0048702 187.4066951 0.852547 -0.018306 -0.003547 0.522318
7685 40.4382609 -80.0048804 187.3789290 0.852817 -0.017447 -0.003841 0.521904
7686 40.4382650 -80.0048908 187.3522626 0.853160 -0.017109 -0.004015 0.521353
7687 40.4382692 -80.0049009 187.3273159 0.853287 -0.016720 -0.004583 0.521154
7688 40.4382728 -80.0049099 187.3043091 0.853603 -0.016081 -0.004516 0.520657
7689 40.4382770 -80.0049202 187.2776878 0.853798 -0.014770 -0.004312 0.520377
7690 40.4382812 -80.0049305 187.2538121 0.854089 -0.014930 -0.004594 0.519893
7691 40.4382855 -80.0049410 187.2351606 0.854218 -0.014331 -0.006857 0.519672
7692 40.4382897 -80.0049512 187.2093677 0.854217 -0.013739 -0.005462 0.519707
7693 40.4382950 -80.0049641 187.1737348 0.854251 -0.011059 -0.004676 0.519722
7694 40.4382991 -80.0049743 187.1625311 0.854686 -0.012471 -0.008117 0.518932
7695 40.4383033 -80.0049844 187.1619853 0.854493 -0.020172 -0.011253 0.518949
7696 40.4383069 -80.0049931 187.1485241 0.854502 -0.025610 -0.014060 0.518625
7697 40.4383112 -80.0050036 187.0944582 0.854831 -0.025835 -0.013381 0.518091
7698 40.4383193 -80.0050231 186.9721300 0.855505 -0.015655 -0.007114 0.517509
7699 40.4383241 -80.0050348 186.9503421 0.855611 -0.016125 -0.008692 0.517295
7700 40.4383284 -80.0050450 186.9340251 0.855618 -0.018448 -0.010089 0.517180
7701 40.4383321 -80.0050540 186.9076875 0.855816 -0.019306 -0.010652 0.516810
7702 40.4383364 -80.0050644 186.8698359 0.855979 -0.019218 -0.010217 0.516553
7703 40.4383408 -80.0050748 186.8298928 0.856139 -0.018494 -0.009941 0.516318
7704 40.4383445 -80.0050837 186.7978850 0.856187 -0.018560 -0.009258 0.516250
7705 40.4383489 -80.0050943 186.7633142 0.856268 -0.018845 -0.008190 0.516124
7706 40.4383532 -80.0051046 186.7310025 0.856269 -0.019400 -0.008207 0.516100
7707 40.4383574 -80.0051147 186.7007498 0.856367 -0.019870 -0.008304 0.515918
7708 40.4383619 -80.0051253 186.6661310 0.856271 -0.020527 -0.008371 0.516051
7709 40.4383656 -80.0051342 186.6356558 0.856256 -0.020574 -0.008225 0.516076
7710 40.4383699 -80.0051447 186.6006632 0.856141 -0.020958 -0.007887 0.516257
7711 40.4383742 -80.0051551 186.5674635 0.856100 -0.021443 -0.007487 0.516310
7712 40.4383786 -80.0051655 186.5341763 0.856127 -0.022089 -0.007320 0.516242
7713 40.4383829 -80.0051757 186.4998160 0.856044 -0.022241 -0.007211 0.516374
7714 40.4383867 -80.0051849 186.4685829 0.855816 -0.022656 -0.006845 0.516738
7715 40.4383909 -80.0051949 186.4338911 0.855594 -0.022966 -0.006725 0.517094
7716 40.4383962 -80.0052079 186.3887252 0.855365 -0.022996 -0.006547 0.517474
7717 40.4384004 -80.0052179 186.3541696 0.855075 -0.023234 -0.006458 0.517943
7718 40.4384044 -80.0052276 186.3219340 0.854893 -0.023521 -0.006675 0.518228
7719 40.4384087 -80.0052380 186.2886140 0.854652 -0.024335 -0.007156 0.518582
7720 40.4384126 -80.0052476 186.2565860 0.854452 -0.025162 -0.007123 0.518872
7721 40.4384161 -80.0052560 186.2265909 0.854291 -0.025859 -0.006946 0.519105
7722 40.4384200 -80.0052657 186.1912334 0.853969 -0.026532 -0.006209 0.519610
7723 40.4384237 -80.0052747 186.1591932 0.853822 -0.027222 -0.005620 0.519822
7724 40.4384276 -80.0052843 186.1245360 0.853525 -0.027929 -0.005280 0.520276
7725 40.4384312 -80.0052931 186.0921587 0.853333 -0.028822 -0.004598 0.520549
7726 40.4384344 -80.0053011 186.0620477 0.853013 -0.029434 -0.003493 0.521047
7727 40.4384379 -80.0053095 186.0295917 0.852759 -0.029895 -0.002639 0.521441
7728 40.4384428 -80.0053218 185.9798458 0.852458 -0.029505 -0.001804 0.521959
7729 40.4384471 -80.0053323 185.9372907 0.852186 -0.028854 -0.001224 0.522442
7730 40.4384512 -80.0053425 185.8998513 0.851992 -0.028462 -0.001203 0.522780
7731 40.4384555 -80.0053534 185.8609616 0.851585 -0.028181 -0.001152 0.523458
7732 40.4384594 -80.0053632 185.8248574 0.851406 -0.026997 -0.001390 0.523810
7733 40.4384636 -80.0053737 185.7884438 0.851080 -0.025869 -0.001167 0.524397
7734 40.4384673 -80.0053830 185.7593188 0.850898 -0.025682 -0.001802 0.524699
7735 40.4384709 -80.0053919 185.7342274 0.850600 -0.025864 -0.002115 0.525172
7736 40.4384746 -80.0054013 185.7053138 0.850449 -0.024971 -0.003793 0.525451
7737 40.4384777 -80.0054094 185.6787461 0.850187 -0.024433 -0.003871 0.525899
7738 40.4384819 -80.0054198 185.6476147 0.849927 -0.024617 -0.003388 0.526314
7739 40.4384856 -80.0054294 185.6206527 0.849887 -0.025518 -0.003502 0.526335
7740 40.4384905 -80.0054416 185.5847810 0.849622 -0.025181 -0.003878 0.526776
7741 40.4384954 -80.0054540 185.5408102 0.849262 -0.025426 -0.003015 0.527351
7742 40.4384993 -80.0054640 185.5113797 0.849155 -0.025597 -0.003806 0.527510
7743 40.4385032 -80.0054738 185.4730559 0.848754 -0.026803 0.000645 0.528108
7744 40.4385075 -80.0054848 185.4401391 0.848752 -0.025894 -0.002366 0.528152
7745 40.4385123 -80.0054967 185.4004729 0.848683 -0.028592 -0.000600 0.528129
7746 40.4385158 -80.0055054 185.3735781 0.848380 -0.030175 0.002016 0.528523
7747 40.4385216 -80.0055118 186.2198127 0.845347 -0.022301 0.001508 0.533751
7748 40.4385256 -80.0055216 186.2212318 0.847970 -0.018758 0.001243 0.529711
7749 40.4385293 -80.0055307 186.2153206 0.856855 -0.018609 -0.000035 0.515222
7750 40.4385346 -80.0055426 186.2314740 0.874332 -0.023954 -0.004191 0.484718
7751 40.4385397 -80.0055523 186.2075785 0.891963 -0.021608 -0.005682 0.451556
7752 40.4385463 -80.0055630 186.1740085 0.915870 -0.015408 -0.005787 0.401137
7753 40.4385519 -80.0055704 186.1483451 0.934256 -0.009242 -0.016105 0.356119
7754 40.4385580 -80.0055770 186.1493000 0.951159 -0.009889 -0.012958 0.308270
7755 40.4385664 -80.0055842 186.1200354 0.968797 -0.004240 -0.014896 0.247373
7756 40.4385735 -80.0055889 186.1217681 0.979734 -0.002892 -0.019312 0.199351
7757 40.4385809 -80.0055926 186.1383000 0.987807 -0.005132 -0.016260 0.154745
7758 40.4385894 -80.0055958 186.1277569 0.994265 -0.002002 -0.016653 0.105624
7759 40.4385977 -80.0055978 186.1336100 0.997987 -0.001168 -0.016815 0.061130
7760 40.4386089 -80.0055989 186.1521212 0.999870 -0.002240 -0.013852 0.007901
7761 40.4386182 -80.0055986 186.1583859 0.999561 -0.000683 -0.011603 -0.027260
7762 40.4386262 -80.0055978 186.1685998 0.998502 -0.000880 -0.010676 -0.053650
7763 40.4386351 -80.0055962 186.1865645 0.996735 -0.002001 -0.008707 -0.080243
7764 40.4386439 -80.0055940 186.1973475 0.994700 -0.001412 -0.005709 -0.102650
7765 40.4386516 -80.0055916 186.2082977 0.992987 -0.001259 -0.003928 -0.118155
7766 40.4386586 -80.0055892 186.2225425 0.991426 -0.002555 -0.002914 -0.130609
7767 40.4386665 -80.0055861 186.2357287 0.989834 -0.004243 -0.001940 -0.142154
7768 40.4386738 -80.0055831 186.2430683 0.988460 -0.005495 -0.001575 -0.151372
7769 40.4386813 -80.0055798 186.2472690 0.987254 -0.005151 -0.000174 -0.159068
7770 40.4386897 -80.0055759 186.2475650 0.986184 -0.004250 0.000103 -0.165597
7771 40.4386972 -80.0055722 186.2491261 0.985356 -0.003574 -0.000948 -0.170471
7772 40.4387052 -80.0055683 186.2533152 0.984443 -0.003385 -0.001605 -0.175665
7773 40.4387140 -80.0055638 186.2616686 0.983388 -0.004366 -0.001964 -0.181453
7774 40.4387221 -80.0055596 186.2703136 0.982359 -0.005179 -0.001928 -0.186921
7775 40.4387302 -80.0055551 186.2781837 0.981302 -0.006232 -0.002626 -0.192354
7776 40.4387391 -80.0055502 186.2846389 0.980102 -0.006794 -0.002661 -0.198359
7777 40.4387471 -80.0055456 186.2893835 0.979045 -0.007249 -0.002739 -0.203496
7778 40.4387559 -80.0055403 186.2932366 0.977927 -0.007401 -0.002525 -0.208801
7779 40.4387639 -80.0055355 186.2974245 0.977034 -0.007630 -0.002485 -0.212934
7780 40.4387718 -80.0055306 186.2979159 0.976278 -0.007336 -0.002575 -0.216379
7781 40.4387805 -80.0055250 186.3006765 0.975539 -0.007267 -0.001969 -0.219697
7782 40.4387884 -80.0055199 186.3055413 0.974923 -0.008040 -0.000974 -0.222394
7783 40.4387971 -80.0055142 186.3092662 0.974370 -0.008798 0.000400 -0.224781
7784 40.4388070 -80.0055077 186.3094039 0.973806 -0.008324 0.001349 -0.227224
7785 40.4388150 -80.0055024 186.3074000 0.973412 -0.007712 0.001594 -0.228927
7786 40.4388229 -80.0054971 186.3090734 0.973056 -0.007492 0.003012 -0.230427
7787 40.4388313 -80.0054914 186.3116302 0.972834 -0.008097 0.003760 -0.231331
7788 40.4388375 -80.0054872 186.3120758 0.972688 -0.008422 0.004010 -0.231928
7789 40.4388454 -80.0054818 186.3093507 0.972647 -0.008233 0.004236 -0.232104
7790 40.4388530 -80.0054766 186.3062140 0.972533 -0.008320 0.004168 -0.232579
7791 40.4388615 -80.0054708 186.3048000 0.972503 -0.008488 0.004792 -0.232684
7792 40.4388692 -80.0054656 186.3038947 0.972426 -0.008924 0.004592 -0.232996
7793 40.4388776 -80.0054599 186.3001256 0.972447 -0.008526 0.004282 -0.232931
7794 40.4388852 -80.0054546 186.2961865 0.972486 -0.008605 0.004042 -0.232767
7795 40.4388928 -80.0054494 186.2925596 0.972545 -0.008074 0.004230 -0.232536
7796 40.4389010 -80.0054439 186.2900239 0.972508 -0.007630 0.004278 -0.232707
7797 40.4389090 -80.0054384 186.2878294 0.972605 -0.007329 0.004644 -0.232300
7798 40.4389166 -80.0054332 186.2860000 0.972676 -0.007345 0.005188 -0.231991
7799 40.4389250 -80.0054275 186.2852573 0.972835 -0.007984 0.006434 -0.231274
7800 40.4389325 -80.0054224 186.2829707 0.973030 -0.008575 0.006508 -0.230425
7801 40.4389408 -80.0054168 186.2758821 0.973277 -0.008341 0.006646 -0.229386
7802 40.4389484 -80.0054117 186.2686061 0.973531 -0.007506 0.006692 -0.228334
7803 40.4389559 -80.0054067 186.2619152 0.973790 -0.006611 0.006802 -0.227252
7804 40.4389642 -80.0054011 186.2572712 0.974034 -0.006896 0.007055 -0.226187
7805 40.4389743 -80.0053945 186.2563234 0.974298 -0.007349 0.007759 -0.225009
7806 40.4389817 -80.0053896 186.2533647 0.974501 -0.007733 0.008553 -0.224086
7807 40.4389901 -80.0053841 186.2472430 0.974668 -0.007506 0.008967 -0.223351
7808 40.4389976 -80.0053792 186.2404164 0.974817 -0.007657 0.007985 -0.222734
7809 40.4390052 -80.0053743 186.2343938 0.974856 -0.008240 0.005997 -0.222604
7810 40.4390134 -80.0053690 186.2299972 0.974836 -0.008537 0.005686 -0.222689
7811 40.4390210 -80.0053641 186.2248340 0.974735 -0.008904 0.004882 -0.223132
7812 40.4390284 -80.0053593 186.2189420 0.974770 -0.008416 0.005194 -0.222994
7813 40.4390369 -80.0053538 186.2141568 0.974707 -0.009177 0.004154 -0.223261
7814 40.4390450 -80.0053485 186.2108441 0.974689 -0.010115 0.003276 -0.223313
7815 40.4390524 -80.0053437 186.2066253 0.974748 -0.010382 0.003471 -0.223041
7816 40.4390597 -80.0053389 186.2002941 0.974706 -0.010450 0.003678 -0.223216
7817 40.4390672 -80.0053341 186.1961783 0.974616 -0.011436 0.004078 -0.223552
7818 40.4390751 -80.0053289 186.1921622 0.974532 -0.012932 0.004350 -0.223832
7819 40.4390823 -80.0053242 186.1855816 0.974580 -0.014091 0.005151 -0.223535
7820 40.4390899 -80.0053192 186.1749279 0.974615 -0.014353 0.005554 -0.223359
7821 40.4390992 -80.0053131 186.1582749 0.974509 -0.013585 0.005402 -0.223871
7822 40.4391062 -80.0053085 186.1483522 0.974319 -0.013617 0.005054 -0.224702
7823 40.4391132 -80.0053040 186.1409685 0.973814 -0.014827 0.005101 -0.226804
7824 40.4391207 -80.0052990 186.1317998 0.973029 -0.015764 0.005043 -0.230087
7825 40.4391276 -80.0052943 186.1197638 0.971997 -0.016825 0.004526 -0.234347
7826 40.4391342 -80.0052897 186.1078643 0.970795 -0.017627 0.005227 -0.239207
7827 40.4391416 -80.0052846 186.0920335 0.969566 -0.018253 0.005976 -0.244075
7828 40.4391480 -80.0052799 186.0747795 0.968472 -0.018338 0.006452 -0.248363
7829 40.4391551 -80.0052746 186.0544055 0.967185 -0.018147 0.006661 -0.253338
7830 40.4391617 -80.0052696 186.0347142 0.965983 -0.017843 0.006598 -0.257904
7831 40.4391680 -80.0052648 186.0171631 0.964758 -0.017693 0.006863 -0.262455
7832 40.4391748 -80.0052593 185.9976674 0.963561 -0.017152 0.006480 -0.266859
7833 40.4391828 -80.0052528 185.9759661 0.962332 -0.017338 0.005832 -0.271260
7834 40.4391889 -80.0052479 185.9601875 0.961486 -0.017586 0.005722 -0.274230
7835 40.4391955 -80.0052423 185.9436697 0.960718 -0.017863 0.005551 -0.276895
7836 40.4392016 -80.0052372 185.9296289 0.960133 -0.018420 0.005491 -0.278882
7837 40.4392076 -80.0052322 185.9146938 0.959670 -0.018670 0.005456 -0.280456
7838 40.4392152 -80.0052256 185.8948802 0.959196 -0.019036 0.004910 -0.282059
7839 40.4392229 -80.0052190 185.8797633 0.959071 -0.019823 0.005891 -0.282409
7840 40.4392304 -80.0052125 185.8642249 0.959090 -0.019668 0.007056 -0.282331
7841 40.4392375 -80.0052064 185.8472369 0.959467 -0.019890 0.007592 -0.281016
7842 40.4392460 -80.0051992 185.8275055 0.960459 -0.020758 0.007671 -0.277541
7843 40.4392533 -80.0051930 185.8137957 0.962023 -0.021044 0.008746 -0.272014
7844 40.4392617 -80.0051862 185.7922826 0.964466 -0.020141 0.008037 -0.263314
7845 40.4392678 -80.0051814 185.7785814 0.966690 -0.019793 0.008530 -0.255042
7846 40.4392764 -80.0051750 185.7622857 0.969875 -0.018686 0.007532 -0.242768
7847 40.4392842 -80.0051695 185.7505996 0.972411 -0.018561 0.006233 -0.232451
7848 40.4392930 -80.0051636 185.7433053 0.974728 -0.017971 0.006876 -0.222565
7849 40.4393023 -80.0051577 185.7379818 0.976617 -0.017855 0.005563 -0.214170
7850 40.4393113 -80.0051521 185.7683901 0.978229 -0.016811 0.005100 -0.206785
7851 40.4393185 -80.0051480 185.8293178 0.979242 -0.010543 0.004839 -0.202362
7852 40.4393273 -80.0051429 185.8386338 0.979600 -0.008483 0.004372 -0.200729
7853 40.4393344 -80.0051389 185.8481112 0.979630 -0.009516 0.004670 -0.200530
7854 40.4393429 -80.0051341 185.8625705 0.979395 -0.012697 0.005083 -0.201489
7855 40.4393511 -80.0051294 185.8675666 0.979194 -0.013691 0.005393 -0.202390
7856 40.4393595 -80.0051245 185.8598535 0.979056 -0.011758 0.005048 -0.203187
7857 40.4393659 -80.0051208 185.8538631 0.978979 -0.010513 0.004573 -0.203638
7858 40.4393742 -80.0051160 185.8543614 0.978789 -0.010161 0.004571 -0.204568
7859 40.4393818 -80.0051115 185.8615717 0.978692 -0.011092 0.005590 -0.204958
7860 40.4393893 -80.0051071 185.8626741 0.978590 -0.011520 0.005713 -0.205417
7861 40.4393973 -80.0051024 185.8606928 0.978288 -0.011608 0.005201 -0.206862
7862 40.4394056 -80.0050974 185.8595000 0.978029 -0.012359 0.005040 -0.208042
7863 40.4394123 -80.0050934 185.8576323 0.977776 -0.012683 0.005011 -0.209208
7864 40.4394190 -80.0050893 185.8525975 0.977541 -0.012994 0.004231 -0.210302
7865 40.4394274 -80.0050842 185.8443475 0.977287 -0.012683 0.003162 -0.211517
7866 40.4394363 -80.0050787 185.8366165 0.976782 -0.013252 0.002246 -0.213815
7867 40.4394448 -80.0050734 185.8287658 0.976343 -0.013369 0.002457 -0.215801
7868 40.4394518 -80.0050690 185.8194734 0.975956 -0.013162 0.002978 -0.217550
7869 40.4394606 -80.0050634 185.8057134 0.975673 -0.012346 0.002800 -0.218866
7870 40.4394673 -80.0050592 185.7963064 0.975485 -0.014248 0.001630 -0.219599
7871 40.4394748 -80.0050543 185.7863075 0.975324 -0.014989 0.002635 -0.220253
7872 40.4394832 -80.0050489 185.7748924 0.975133 -0.017671 0.004023 -0.220877
7873 40.4394905 -80.0050442 185.7502083 0.974965 -0.016739 0.004193 -0.221686
7874 40.4394974 -80.0050397 185.7273835 0.974924 -0.012894 0.001376 -0.222161
7875 40.4395037 -80.0050356 185.6969974 0.974905 -0.006804 -0.001975 -0.222507
7876 40.4395108 -80.0050310 185.6720687 0.974887 0.000195 -0.002750 -0.222684
7877 40.4395171 -80.0050270 185.6860213 0.974772 -0.001702 -0.002217 -0.223185
7878 40.4395240 -80.0050225 185.7043624 0.974620 -0.007023 -0.003011 -0.223737
7879 40.4395312 -80.0050178 185.7147198 0.974545 -0.012641 -0.004755 -0.223785
7880 40.4395383 -80.0050132 185.7103495 0.974420 -0.016943 -0.004704 -0.224045
7881 40.4395460 -80.0050082 185.6887366 0.974306 -0.017343 -0.005618 -0.224491
7882 40.4395533 -80.0050034 185.6624018 0.974198 -0.016529 -0.007391 -0.224968
7883 40.4395605 -80.0049987 185.6378310 0.974183 -0.014710 -0.009215 -0.225092
7884 40.4395686 -80.0049933 185.6216570 0.974134 -0.014740 -0.009729 -0.225279
7885 40.4395761 -80.0049884 185.6121058 0.974034 -0.017286 -0.011803 -0.225433
7886 40.4395848 -80.0049827 185.5986070 0.973993 -0.019095 -0.010801 -0.225514
7887 40.4395925 -80.0049776 185.5780051 0.974009 -0.020413 -0.010501 -0.225342
7888 40.4396002 -80.0049726 185.5532364 0.973977 -0.020626 -0.010965 -0.225439
7889 40.4396091 -80.0049668 185.5334902 0.974053 -0.022326 -0.008349 -0.225060
7890 40.4396171 -80.0049615 185.5135556 0.973951 -0.025198 -0.006865 -0.225250
7891 40.4396240 -80.0049570 185.4927688 0.973952 -0.026455 -0.005484 -0.225138
7892 40.4396340 -80.0049504 185.4479094 0.974033 -0.024985 -0.005685 -0.224951
7893 40.4396445 -80.0049436 185.3975302 0.974099 -0.022277 -0.005999 -0.224941
7894 40.4396511 -80.0049392 185.3793604 0.973982 -0.023877 -0.005708 -0.225292
7895 40.4396592 -80.0049339 185.3572714 0.973960 -0.025408 -0.004389 -0.225250
7896 40.4396675 -80.0049284 185.3194651 0.974064 -0.022970 -0.002514 -0.225089
7897 40.4396764 -80.0049226 185.2786714 0.974060 -0.020738 -0.001181 -0.225333
7898 40.4396848 -80.0049171 185.2557595 0.973998 -0.022173 -0.000321 -0.225470
7899 40.4396939 -80.0049111 185.2255806 0.974049 -0.019997 0.002392 -0.225438
7900 40.4396997 -80.0049073 185.1965980 0.974116 -0.016775 0.001841 -0.225419
7901 40.4397089 -80.0049012 185.1638384 0.974188 -0.013604 0.000045 -0.225327
7902 40.4397156 -80.0048968 185.1564078 0.974267 -0.014667 0.000020 -0.224919
7903 40.4397264 -80.0048897 185.1424422 0.974191 -0.016610 0.000972 -0.225111
7904 40.4397323 -80.0048859 185.1291886 0.974191 -0.016492 0.000645 -0.225119
7905 40.4397414 -80.0048799 185.1065346 0.974172 -0.016883 0.000179 -0.225173
7906 40.4397498 -80.0048743 185.0865950 0.974155 -0.017099 0.000319 -0.225231
7907 40.4397581 -80.0048689 185.0663617 0.974101 -0.016857 0.001103 -0.225483
7908 40.4397671 -80.0048630 185.0437974 0.974154 -0.016464 0.002464 -0.225269
7909 40.4397741 -80.0048584 185.0265275 0.974108 -0.016374 0.003207 -0.225468
7910 40.4397808 -80.0048539 185.0099543 0.974100 -0.016223 0.003664 -0.225503
7911 40.4397867 -80.0048501 184.9948654 0.974116 -0.016932 0.003711 -0.225383
7912 40.4397932 -80.0048458 184.9780533 0.974203 -0.017502 0.004163 -0.224955
7913 40.4398019 -80.0048401 184.9554115 0.974267 -0.017851 0.005150 -0.224628
7914 40.4398083 -80.0048359 184.9345936 0.974259 -0.017271 0.005347 -0.224706
7915 40.4398178 -80.0048297 184.9055913 0.974214 -0.016787 0.005560 -0.224934
7916 40.4398264 -80.0048240 184.8829946 0.974177 -0.017483 0.005583 -0.225037
7917 40.4398332 -80.0048196 184.8640485 0.974123 -0.018081 0.006164 -0.225208
7918 40.4398401 -80.0048151 184.8438606 0.974118 -0.018437 0.005965 -0.225207
7919 40.4398460 -80.0048112 184.8235059 0.974129 -0.018164 0.005789 -0.225186
7920 40.4398553 -80.0048051 184.7913064 0.974150 -0.017712 0.005206 -0.225146
7921 40.4398620 -80.0048007 184.7703788 0.974179 -0.017544 0.005317 -0.225034
7922 40.4398681 -80.0047967 184.7533477 0.974238 -0.017800 0.005295 -0.224755
7923 40.4398758 -80.0047917 184.7315489 0.974214 -0.018270 0.005609 -0.224815
7924 40.4398834 -80.0047867 184.7078380 0.974220 -0.018593 0.005960 -0.224755
7925 40.4398898 -80.0047825 184.6864406 0.974276 -0.018475 0.006161 -0.224514
7926 40.4398971 -80.0047777 184.6610197 0.974303 -0.017880 0.006470 -0.224439
7927 40.4399039 -80.0047733 184.6376805 0.974303 -0.017160 0.006675 -0.224488
7928 40.4399108 -80.0047688 184.6152670 0.974303 -0.017168 0.006258 -0.224500
7929 40.4399194 -80.0047631 184.5881791 0.974261 -0.017394 0.005481 -0.224683
7930 40.4399279 -80.0047575 184.5625922 0.974226 -0.017553 0.005604 -0.224820
7931 40.4399348 -80.0047530 184.5387491 0.974249 -0.017492 0.005219 -0.224733
7932 40.4399417 -80.0047484 184.5162439 0.974259 -0.017057 0.004925 -0.224731
7933 40.4399486 -80.0047439 184.4933932 0.974214 -0.016721 0.004629 -0.224956
7934 40.4399553 -80.0047395 184.4730896 0.974141 -0.015752 0.004046 -0.225355
7935 40.4399614 -80.0047355 184.4559707 0.974113 -0.015131 0.004496 -0.225512
7936 40.4399684 -80.0047309 184.4343466 0.974063 -0.013929 0.005026 -0.225793
7937 40.4399754 -80.0047263 184.4173311 0.973926 -0.014675 0.004004 -0.226356
7938 40.4399824 -80.0047217 184.4010114 0.973773 -0.015794 0.003992 -0.226940
7939 40.4399893 -80.0047171 184.3860994 0.973580 -0.017220 0.003682 -0.227665
7940 40.4399955 -80.0047130 184.3664192 0.973341 -0.017593 0.003772 -0.228655
